MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,General Supplies,General,General,,42955BK,42955BK Kichler Ceiling Lt,,,,,Kichler Lighting,Kichler,Kichler,42955BK,,General Supplies > General > General,"Kichler 42955BK Kichler Ceiling, 42955BK",42955BK KICHLER CEILING,"Kichler 42955BK Kichler Ceiling, 42955BK","Kichler 42955BK Kichler Ceiling, Model 42955BK","Kichler 42955BK Kichler Ceiling, 42955BK",,,,,,,,,,,,,,,,,,,,,,,,,42955BK Kichler Ceiling,,42955BK Kichler Ceiling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,42275BK,42275BK Kichler Ceiling Lt,,,,,Kichler Lighting,Kichler,Kichler,42275BK,,General Supplies > General > General,"Kichler 42275BK Kichler Ceiling, 42275BK",42275BK KICHLER CEILING,"Kichler 42275BK Kichler Ceiling, 42275BK","Kichler 42275BK Kichler Ceiling, Model 42275BK","Kichler 42275BK Kichler Ceiling, 42275BK",,,,,,,,,,,,,,,,,,,,,,,,,42275BK Kichler Ceiling,,42275BK Kichler Ceiling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,LED Lamps,,62-1850,"62-1850 11"" Led Ceiling Light",,,,,Satco Prod Inc,SATCO,SATCO,62-1850,,Electrical > Lighting > LED Lamps,"SATCO LED Lamp, 62-1850",LED LAMP,"SATCO LED Lamp, 62-1850","SATCO LED Lamp, Model 62-1850","SATCO LED Lamp, 62-1850",,,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,LED Lamps,,62-1852,"62-1852 14"" Satco Led Ceiling Lt",,,,,Satco Prod Inc,SATCO,SATCO,62-1852,,Electrical > Lighting > LED Lamps,"SATCO LED Lamp, 62-1852",LED LAMP,"SATCO LED Lamp, 62-1852","SATCO LED Lamp, Model 62-1852","SATCO LED Lamp, 62-1852",,,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,LED Lamps,,62-1875,"62-1875 10"" Led Ceiling Lt Bn",,,,,Satco Prod Inc,SATCO,SATCO,62-1875,,Electrical > Lighting > LED Lamps,"SATCO LED Lamp, 62-1875",LED LAMP,"SATCO LED Lamp, 62-1875","SATCO LED Lamp, Model 62-1875","SATCO LED Lamp, 62-1875",,,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,LED Lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,62-1876,"62-1876 13"" Satco Ceiling Light BN",,,,,Satco Prod Inc,SATCO,SATCO,62-1876,,General Supplies > General > General,"SATCO Satco Ceiling Light, 62-1876",SATCO CEILING LIGHT,"SATCO Satco Ceiling Light, 62-1876","SATCO Satco Ceiling Light, Model 62-1876","SATCO Satco Ceiling Light, 62-1876",,,,,,,,,,,,,,,,,,,,,,,,,Satco Ceiling Light,,Satco Ceiling Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,42296BK,42296BK Kichler Ceiling Lt,,,,,Kichler Lighting,Kichler,Kichler,42296BK,,General Supplies > General > General,"Kichler 42296BK Kichler Ceiling, 42296BK",42296BK KICHLER CEILING,"Kichler 42296BK Kichler Ceiling, 42296BK","Kichler 42296BK Kichler Ceiling, Model 42296BK","Kichler 42296BK Kichler Ceiling, 42296BK",,,,,,,,,,,,,,,,,,,,,,,,,42296BK Kichler Ceiling,,42296BK Kichler Ceiling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43913BK,43913BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43913BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43913BK",LIGHT FIXTURE,"Kichler Light Fixture, 43913BK","Kichler Light Fixture, Model 43913BK","Kichler Light Fixture, 43913BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,HLSMS9129FS1E,"HLSMS9129FS1E 9"" Motion Lt",,,,,Cooper Lighting,,,HLSMS9129FS1E,,General Supplies > General > General,"HLSMS9129FS1E Motion Lt, HLSMS9129FS1E",HLSMS9129FS1E MOTION LT,"HLSMS9129FS1E Motion Lt, HLSMS9129FS1E","HLSMS9129FS1E Motion Lt, Model HLSMS9129FS1E","HLSMS9129FS1E Motion Lt, HLSMS9129FS1E",,,,,,,,,,,,,,,,,,,,,,,,,HLSMS9129FS1E Motion Lt,,HLSMS9129FS1E Motion Lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Building Materials,Adhesives,Tape,,64-110,64-110 Satco Tape Light 16',,,,,Satco Prod Inc,SATCO,SATCO,64-110,,Building Materials > Adhesives > Tape,"SATCO Tape, 64-110",TAPE,"SATCO Tape, 64-110","SATCO Tape, Model 64-110","SATCO Tape, 64-110",,,,,,,,,,,,,,,,,,,,,,,,,Tape,,Tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31201503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,General Supplies,General,General,,603571,603571 3' Strip Light Ext,,,,,Phillips Lighting,Philips,Philips,603571,,General Supplies > General > General,"Philips 3' Strip Light, 603571",3' STRIP LIGHT,"Philips 3' Strip Light, 603571","Philips 3' Strip Light, Model 603571","Philips 3' Strip Light, 603571",,,,,,,,,,,,,,,,,,,,,,,,,3' Strip Light,,3' Strip Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,LED Lamps,,65-572R1,65572 Satco 2x4 Led Flat Panel,,,,,Satco Prod Inc,SATCO,SATCO,65-572R1,,Electrical > Lighting > LED Lamps,"SATCO LED Lamp, 65-572R1, Board Size 2x4",LED LAMP 2X4,"SATCO LED Lamp, 65-572R1","SATCO LED Lamp, Model 65-572R1, Board Size 2x4","SATCO LED Lamp, 65-572R1",,Board Size: 2x4,,,,,,,,,,,,,,,,,,,,,,,LED Lamp,,LED Lamp,Board Size,2x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,52476AVI,52476AVI Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,52476AVI,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 52476AVI",LIGHT FIXTURE,"Kichler Light Fixture, 52476AVI","Kichler Light Fixture, Model 52476AVI","Kichler Light Fixture, 52476AVI",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,42199BK,42199BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,42199BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 42199BK",LIGHT FIXTURE,"Kichler Light Fixture, 42199BK","Kichler Light Fixture, Model 42199BK","Kichler Light Fixture, 42199BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,42199BKCS,42199BKCS Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,42199BKCS,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 42199BKCS",LIGHT FIXTURE,"Kichler Light Fixture, 42199BKCS","Kichler Light Fixture, Model 42199BKCS","Kichler Light Fixture, 42199BKCS",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,42200BK,42200BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,42200BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 42200BK",LIGHT FIXTURE,"Kichler Light Fixture, 42200BK","Kichler Light Fixture, Model 42200BK","Kichler Light Fixture, 42200BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,42200BKCS,42200BKCS Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,42200BKCS,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 42200BKCS",LIGHT FIXTURE,"Kichler Light Fixture, 42200BKCS","Kichler Light Fixture, Model 42200BKCS","Kichler Light Fixture, 42200BKCS",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43851BK,43851BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43851BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43851BK",LIGHT FIXTURE,"Kichler Light Fixture, 43851BK","Kichler Light Fixture, Model 43851BK","Kichler Light Fixture, 43851BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43852BK,43852BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43852BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43852BK",LIGHT FIXTURE,"Kichler Light Fixture, 43852BK","Kichler Light Fixture, Model 43852BK","Kichler Light Fixture, 43852BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43853BK,43853BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43853BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43853BK",LIGHT FIXTURE,"Kichler Light Fixture, 43853BK","Kichler Light Fixture, Model 43853BK","Kichler Light Fixture, 43853BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43905BK,43905BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43905BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43905BK",LIGHT FIXTURE,"Kichler Light Fixture, 43905BK","Kichler Light Fixture, Model 43905BK","Kichler Light Fixture, 43905BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,43911BK,43911BK Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,43911BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 43911BK",LIGHT FIXTURE,"Kichler Light Fixture, 43911BK","Kichler Light Fixture, Model 43911BK","Kichler Light Fixture, 43911BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,52529BK,52529BK Kichler Pendant Light,,,,,Kichler Lighting,Kichler,Kichler,52529BK,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 52529BK",LIGHT FIXTURE,"Kichler Light Fixture, 52529BK","Kichler Light Fixture, Model 52529BK","Kichler Light Fixture, 52529BK",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Electrical,Lighting,Lighting Fixtures,,52662BKCLR,52662BKCLR Kichler Pendant Lt,,,,,Kichler Lighting,Kichler,Kichler,52662BKCLR,,Electrical > Lighting > Lighting Fixtures,"Kichler Light Fixture, 52662BKCLR",LIGHT FIXTURE,"Kichler Light Fixture, 52662BKCLR","Kichler Light Fixture, Model 52662BKCLR","Kichler Light Fixture, 52662BKCLR",,,,,,,,,,,,,,,,,,,,,,,,,Light Fixture,,Light Fixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
